order_id,order_date,ship_date,city,channel,customer_tier,quantity,unit_price,discount_pct,commission_paid,revenue
102439,12/27/2024,2025-01-10,Jeddah,online,silver,19,135.49,0.169,62.01,2067.05
101147,30 May 2025,2025-06-04,Dammam,store,gold,1,12.23,,0.23,7.8
101624,4 Mar 2025,2025-03-17,Riyadh ,online,bronze,9,90.53,0.043,22.66,755.21
103764,2024-04-13,2024-04-20,Riyadh,online,bronze,23,37.13,0.097,23.53,784.43
104713,2024-11-28,2024-12-07,DAMMAM,online,silver,28,45.7,,28.29,942.96
104637,28 Jun 2024,2024-07-02, Jeddah,store,bronze,10,54.97,,12.61,420.18
101413,09/27/2024,2024-10-03,abha,store,gold,17,44.82,,16.1,536.61
101864,3 May 2024,2024-05-10,Jeddah,store,silver,19,36.18,0.195,16.03,534.32
103361,2024/06/12,2024-06-17,Riyadh,online,bronze,38,17.78,,12.63,421.16
103738,2024-12-12,2024-12-21,Dammam,online,bronze,34,55.9,0.064,54.09,1803.14
101926,2024-09-30,2024-10-01,riyadh,store,silver,4,40.78,0.085,4.57,152.24
101127,2024/01/11,2024-01-13,Jeddah,online,bronze,2,14.26,0.14,0.75,24.89
102322,2025/03/29,2025-03-31,Riyadh,phone,silver,24,44.41,,26.37,878.97
101950,08/16/2024,2024-08-17,TABUK ,store,silver,11,25.39,0.186,6.79,226.45
103569,2025-01-22,2025-02-01,Abha,online,bronze,25,16.91,0.056,11.59,386.29
102983,2024/05/26,2024-05-29,Riyadh,online,silver,14,39.86,0.168,13.74,457.85
102013,04/01/2025,2025-04-05,Riyadh,online,silver,14,89.88,0.163,31.72,1057.39
104373,27 Jun 2025,2025-07-04,JEDDAH,store,silver,5,25.19,0.18,3.04,101.39
103268,2024/01/12,2024-01-26,Dammam,online,silver,10,63.14,0.183,15.49,516.25
104237,2024/12/10,2024-12-11,Jeddah,online,bronze,9,59.81,0.05,14.93,497.51
101578,17 Feb 2025,2025-02-22,abha,online,bronze,37,47.9,,34.1,1136.72
100888,3 Jul 2024,2024-07-14,Riyadh,store,silver,39,31.43,0.129,31.58,1052.61
104044,06/13/2024,2024-06-22,Tabuk,store,silver,13,283.28,,83.37,2779.15
101598,2024-08-19,2024-09-02,Riyadh,phone,bronze,21,27.56,,17.92,597.29
103149,2024-04-22,2024-05-01,abha,online,silver,7,16.87,0.158,3.09,102.84
100338,2025-03-13,2025-03-19,Dammam,phone,silver,6,24.44,,4.06,135.18
100742,2024/07/29,2024-08-11,Riyadh,online,bronze,22,17.32,0.1,10.3,343.19
104231,30 Dec 2024,2025-01-01,tabuk,store,bronze,8,31.27,0.135,6.32,210.57
104556,04/29/2025,2025-05-11,Dammam,online,bronze,29,62.54,0.107,48.11,1603.54
102318,2024-03-20,2024-04-02,DAMMAM,phone,bronze,24,19.61,,12.73,424.46
100517,2024/08/18,2024-08-21,Riyadh,store,bronze,18,32.21,0.135,14.87,495.74
103827,2025/04/05,2025-04-12,Riyadh,online,bronze,22,117.13,0.061,72.45,2414.93
104507,22 Jan 2024,2024-02-03, Jeddah,store,silver,36,24.25,0.204,20.48,682.75
104261,2024-07-23,2024-07-25,Tabuk,store,silver,24,92.51,0.07,60.29,2009.75
103286,2024-07-19,2024-07-20,Dammam,store,bronze,18,18.9,0.154,8.54,284.81
104734,11/30/2024,2024-12-14,Riyadh,phone,silver,36,120.36,,76.19,2539.59
103075,2024-10-08,2024-10-15,abha,online,silver,31,46.36,0.11,38.48,1282.73
104511,7 Sep 2024,2024-09-16,Jeddah,phone,bronze,38,190.06,,180.94,6031.2
102635,02/26/2024,2024-03-04,JEDDAH,online,bronze,5,32.63,0.222,3.79,126.24
100862,10/06/2024,2024-10-09,Dammam,online,gold,34,20.96,0.247,16.18,539.26
101163,11 Aug 2024,2024-08-21,abha,store,bronze,34,69.01,0.124,59.4,1979.98
104128,04/25/2024,2024-05-05,Jeddah,phone,gold,19,34.66,,16.31,543.77
102901,5 Dec 2024,2024-12-13,JEDDAH,phone,gold,20,75.95,,38.18,1272.71
100860,2024-12-12,2024-12-21,Jeddah,store,bronze,37,16.07,0.107,15.5,516.81
103586,2025/03/27,2025-04-02,Abha,store,silver,35,32.21,0.205,26.39,879.69
100328,2024/04/05,2024-04-19, Jeddah,store,bronze,9,17.82,0.093,4.29,142.91
101906,8 Apr 2024,2024-04-15,Jeddah,store,bronze,13,38.48,0.126,13.27,442.36
102613,2024/01/08,2024-01-19,JEDDAH,online,gold,32,50.65,0.194,38.66,1288.77
100424,2025-04-22,2025-04-30,Riyadh,online,bronze,9,51.99,0.104,12.94,431.41
101595,06/12/2024,2024-06-25,Abha,online,gold,26,12.32,,7.01,233.51
102252,02/24/2024,2024-03-04,Dammam,online,bronze,3,75.29,0.21,5.36,178.75
104814,2025-05-29,2025-05-31,Tabuk,online,bronze,15,95.51,0.064,40.26,1342.04
104849,2024/09/24,2024-10-01,Riyadh,store,bronze,39,36.47,0.052,40.92,1363.99
103687,2025-04-24,2025-04-29, Jeddah,phone,bronze,9,99.02,,20.0,666.71
102687,12/25/2024,2025-01-07,Riyadh,store,silver,37,40.96,0.223,35.24,1174.73
103224,17 Mar 2025,2025-03-25,dammam ,store,silver,18,15.84,0.051,7.71,257.07
101800,2024-07-10,2024-07-23,Dammam,store,bronze,38,53.19,0.043,58.65,1954.98
103419,2024/01/27,2024-02-10,Riyadh,online,gold,38,122.29,0.365,88.03,2934.2
104338,2025-01-20,2025-01-26,Riyadh ,online,gold,38,98.98,0.151,93.87,3129.09
100732,5 Oct 2024,2024-10-09,riyadh,online,bronze,4,27.02,0.201,2.61,86.91
103404,06/22/2025,2025-06-24,Tabuk,online,bronze,12,28.39,0.048,9.56,318.75
101793,2024-06-04,2024-06-09,Riyadh,store,silver,6,34.33,,3.4,113.44
104740,2025/01/27,2025-02-02,dammam ,phone,silver,36,25.49,,20.6,686.55
102611,01/06/2024,2024-01-13,tabuk,phone,silver,34,89.67,,56.73,1890.94
101866,2025-02-20,2025-03-06,Abha,online,silver,3,15.47,0.092,1.26,41.89
101689,05/13/2024,2024-05-18,Jeddah,store,bronze,19,61.87,0.089,32.21,1073.8
103990,2024/10/13,2024-10-18,Tabuk,store,silver,23,95.22,0.079,60.69,2022.91
100446,2024/05/03,2024-05-14,Dammam,store,silver,5,45.12,,4.53,150.96
103690,08/21/2024,2024-08-27,JEDDAH,online,bronze,26,20.47,,12.22,407.18
101274,2024-10-06,2024-10-18,Jeddah,online,silver,5,69.13,0.093,9.28,309.42
104333,2024-09-28,2024-10-02,Riyadh,phone,bronze,38,85.54,,83.84,2794.72
104573,3 Apr 2025,2025-04-15,riyadh,online,gold,30,30.84,0.302,19.27,642.21
101655,2024/10/04,2024-10-12,Tabuk,phone,bronze,7,41.09,,8.54,284.81
103287,2024/09/01,2024-09-14,Dammam,store,bronze,28,20.51,0.222,13.04,434.5
101233,25 Jul 2024,2024-08-04,Riyadh,store,bronze,10,26.54,0.089,7.31,243.51
104039,22 May 2024,2024-06-05, Jeddah,online,silver,15,70.18,0.195,25.66,855.31
104367,3 May 2025,2025-05-09,Jeddah,online,gold,18,5.56,,1.69,56.34
104566,2025/05/10,2025-05-14,Dammam,store,silver,32,52.53,,32.28,1075.92
100789,2024/12/03,2024-12-06,Abha,store,bronze,27,84.73,0.325,47.13,1571.11
101731,10 Apr 2025,2025-04-22,TABUK ,online,bronze,30,23.26,0.035,20.27,675.65
103369,01/20/2025,2025-02-03,Riyadh,store,bronze,17,23.43,,10.01,333.57
102138,2024/08/16,2024-08-26,Dammam,online,bronze,2,36.79,0.031,2.2,73.19
104352,2025-01-01,2025-01-11,riyadh,online,silver,30,20.63,0.341,12.34,411.39
103366,2024-09-12,2024-09-19,Riyadh,online,silver,32,38.76,0.098,33.28,1109.36
102785,2024/03/03,2024-03-11,Riyadh,online,gold,4,115.24,0.197,11.2,373.19
101144,2024-05-28,2024-05-29,abha,online,bronze,30,24.57,0.035,21.49,716.32
101887,2024-04-09,2024-04-18,riyadh,store,bronze,24,94.18,0.207,54.71,1823.82
102165,2024-03-08,2024-03-16,abha,online,bronze,37,75.22,0.03,79.17,2639.12
104387,2024-01-03,2024-01-11,Riyadh,online,bronze,26,31.51,0.103,22.58,752.68
102374,2025/05/23,2025-05-31,Riyadh,store,silver,27,40.68,0.45,18.38,612.75
104284,10/05/2024,2024-10-08,Riyadh,phone,bronze,39,162.74,,178.74,5958.08
100361,2025/05/04,2025-05-17,Tabuk,online,bronze,35,22.04,0.04,21.47,715.67
103743,2025-04-04,2025-04-18,Abha,store,bronze,31,34.63,0.113,27.37,912.25
103845,2024/04/17,2024-04-23,Tabuk,online,silver,39,22.96,0.109,24.96,831.99
100828,2024-03-13,2024-03-25,riyadh,phone,bronze,6,33.03,,4.81,160.46
104599,18 Feb 2024,2024-02-29,Riyadh,online,bronze,1,14.93,0.393,0.28,9.18
104121,2024/12/29,2024-12-31,tabuk,store,silver,38,154.24,,124.26,4142.07
101333,2024/06/29,2024-07-03,Jeddah,store,silver,37,56.56,0.2,50.76,1692.08
104340,2025-02-15,2025-02-24,Abha,online,silver,19,90.54,,36.64,1221.36
103983,22 Oct 2024,2024-10-27, Jeddah,store,bronze,6,12.4,0.152,1.91,63.8
104806,2025/05/02,2025-05-03,Dammam,online,silver,33,40.99,0.074,37.57,1252.29
102683,5 May 2025,2025-05-17,Riyadh,online,gold,17,105.25,0.19,42.22,1407.23
104242,2025/02/26,2025-03-06,abha,store,silver,31,28.6,0.196,22.06,735.35
101826,08/22/2024,2024-08-26,Riyadh,phone,silver,26,24.58,,14.92,497.39
101300,04/25/2025,2025-04-28,Jeddah,online,bronze,16,17.73,0.05,7.95,264.85
103489,8 Apr 2025,2025-04-10,Riyadh,phone,gold,38,25.33,,19.02,633.95
104366,3 Jun 2024,2024-06-17,Riyadh,phone,silver,22,40.23,,23.22,773.93
102505,8 Mar 2024,2024-03-12,Riyadh,store,silver,30,19.68,0.248,13.19,439.76
100374,18 May 2025,2025-05-20,riyadh,store,silver,29,18.46,0.31,11.02,367.29
104632,2024-09-16,2024-09-23,Jeddah,online,bronze,20,16.27,0.092,8.91,296.97
102255,29 Apr 2024,2024-05-06,Tabuk,online,bronze,21,10.19,0.134,5.57,185.74
100641,09/12/2024,2024-09-15,Dammam,phone,silver,10,43.58,,9.17,305.65
103561,06/13/2024,2024-06-20,dammam ,online,silver,28,36.78,,22.69,756.24
102232,9 Oct 2024,2024-10-17,Dammam,online,silver,28,22.0,0.136,15.7,523.19
104041,2024/08/30,2024-09-02,Jeddah,online,gold,8,11.65,,1.84,61.22
103511,2024/02/25,2024-02-28,Tabuk,online,silver,9,28.65,0.122,6.71,223.73
103775,2025-06-21,2025-07-01,Abha,store,bronze,29,85.01,0.037,70.55,2351.62
104709,11/10/2024,2024-11-19,riyadh,online,silver,18,36.58,0.337,12.93,431.08
100040,03/30/2025,2025-04-03,Dammam,online,silver,23,24.34,,12.48,416.14
100911,22 Jun 2025,2025-07-03,dammam ,online,silver,29,26.25,,18.98,632.54
101843,08/23/2024,2024-08-29,Riyadh,online,silver,26,23.64,0.17,15.53,517.77
101952,06/21/2025,2025-06-25,Riyadh,online,silver,34,43.32,,31.23,1040.95
100562,2024-06-25,2024-06-27,riyadh,online,bronze,22,24.14,0.198,12.71,423.69
101860,2024-06-15,2024-06-16,Riyadh,online,bronze,15,14.57,0.022,6.39,212.93
104539,2 May 2025,2025-05-04,Riyadh,online,silver,7,82.4,0.178,13.89,462.87
100458,2024/07/04,2024-07-06,Jeddah,online,silver,12,14.88,0.176,4.49,149.53
103331,2024/01/19,2024-01-26,Tabuk,online,silver,13,26.51,,8.67,289.11
101864,3 May 2024,2024-05-10,Jeddah,store,silver,19,36.18,0.195,16.03,534.32
104388,2024-12-08,2024-12-14,Riyadh ,phone,bronze,15,23.13,,5.78,192.61
102736,2024-11-07,2024-11-08,JEDDAH,phone,silver,13,70.07,,23.87,795.81
104696,2024/09/14,2024-09-28,Dammam,online,bronze,31,53.12,0.06,45.77,1525.54
101737,10 Jan 2025,2025-01-24,Tabuk,online,bronze,35,29.75,0.245,22.55,751.52
101455,2025-03-28,2025-04-11,JEDDAH,online,gold,3,26.78,0.145,2.06,68.61
102787,1 Dec 2024,2024-12-03,dammam ,store,bronze,37,106.65,0.158,101.15,3371.66
104876,2024-01-20,2024-01-28,Jeddah,store,bronze,24,66.37,0.188,40.92,1364.04
102003,2024/05/21,2024-05-26,Tabuk,online,bronze,35,53.52,0.107,51.04,1701.35
101160,07/31/2024,2024-08-10,Dammam,online,gold,15,34.05,0.173,12.2,406.74
101422,2024-04-05,2024-04-19,Jeddah,online,bronze,5,31.88,0.19,3.78,126.13
104161,02/21/2024,2024-02-27,Jeddah,store,bronze,36,99.1,,67.66,2255.5
103145,10 May 2024,2024-05-20,Abha,online,bronze,2,95.86,0.023,5.81,193.83
101920,30 Oct 2024,2024-10-31,Tabuk,online,bronze,28,84.53,,68.15,2271.71
104184,07/17/2024,2024-07-20,JEDDAH,online,silver,8,20.04,0.152,4.19,139.69
103257,31 Aug 2024,2024-09-04,Riyadh,store,gold,29,44.87,0.181,31.58,1052.57
104264,11 May 2025,2025-05-14,Abha,online,gold,20,51.32,0.229,23.49,783.0
101166,07/03/2024,2024-07-06,Abha,online,silver,13,35.66,,9.36,312.07
101264,2025-04-12,2025-04-21,Tabuk,store,gold,16,17.52,0.157,6.99,233.13
103692,2024/09/09,2024-09-12,DAMMAM,store,silver,35,75.05,0.289,55.49,1849.65
102605,14 Jun 2024,2024-06-23,Riyadh,phone,silver,10,49.53,,13.13,437.82
101460,11 Jun 2024,2024-06-21,JEDDAH,store,gold,17,11.64,0.402,3.58,119.23
102113,20 Aug 2024,2024-09-01,Riyadh ,store,bronze,33,45.75,0.163,37.48,1249.26
100035,2024/05/03,2024-05-11,Jeddah,online,gold,6,72.38,0.183,10.56,351.9
103423,09/02/2024,2024-09-11,Dammam,online,gold,36,69.15,0.203,58.73,1957.77
101932,2024/01/11,2024-01-22,Dammam,store,silver,38,38.16,0.071,40.52,1350.51
102553,2024-04-23,2024-04-30,dammam ,online,bronze,29,35.26,0.421,17.67,588.97
101401,2 Aug 2024,2024-08-11,JEDDAH,online,gold,25,52.27,0.241,30.19,1006.39
100306,04/07/2024,2024-04-12, Jeddah,phone,bronze,37,15.64,,10.62,354.08
100163,11 Sep 2024,2024-09-20,Riyadh,store,bronze,29,14.52,0.031,11.79,392.86
103504,2024-01-26,2024-01-29,Dammam,online,bronze,38,62.08,0.143,60.76,2025.38
102743,2024/07/05,2024-07-06,Riyadh,online,gold,23,17.3,0.222,9.47,315.58
100016,2024/06/03,2024-06-12,Riyadh,online,bronze,29,18.18,0.184,12.62,420.71
101042,06/02/2024,2024-06-05,Dammam,online,bronze,36,41.64,0.132,39.15,1305.1
102580,2024/06/14,2024-06-19,Tabuk,store,bronze,7,34.11,0.093,6.55,218.22
102851,2024/03/01,2024-03-05,Jeddah,store,silver,20,48.5,0.206,23.2,773.31
103606,2024-11-03,2024-11-10,riyadh,online,silver,26,9.99,0.064,7.32,244.15
102815,9 Sep 2024,2024-09-19,Riyadh,store,bronze,2,23.3,0.128,1.23,40.94
102415,30 Jan 2024,2024-02-11,Jeddah,phone,bronze,31,54.59,,46.6,1553.22
103899,26 Sep 2024,2024-10-06,Riyadh ,store,silver,1,22.22,0.098,0.59,19.79
103741,06/07/2025,2025-06-11,Riyadh ,store,bronze,39,22.54,0.033,26.16,871.91
100821,04/28/2025,2025-04-29,riyadh,store,silver,25,13.28,0.176,8.47,282.29
101888,2025/03/21,2025-03-26,Riyadh,online,bronze,17,70.64,0.193,28.71,957.03
102953,07/15/2024,2024-07-19,Riyadh,store,bronze,36,60.71,0.03,62.29,2076.17
101393,05/11/2024,2024-05-19,Riyadh,online,bronze,33,24.37,0.086,21.26,708.55
101158,06/25/2024,2024-07-07,Riyadh,store,silver,5,4.65,,0.65,21.83
101806,2024/11/14,2024-11-28,Dammam,online,silver,32,72.54,0.098,62.85,2095.12
101448,2024/10/10,2024-10-16,Jeddah,store,bronze,26,30.51,0.025,23.92,797.18
102249,6 Feb 2024,2024-02-17, Jeddah,store,bronze,34,35.57,0.061,33.58,1119.37
102000,2024/11/13,2024-11-24,Jeddah,store,bronze,28,22.03,,12.19,406.2
101036,18 Apr 2025,2025-05-01,Dammam,store,bronze,15,16.42,0.036,7.15,238.26
103251,11 Jan 2025,2025-01-17,Tabuk,online,bronze,12,9.42,,2.23,74.2
101703,8 Dec 2024,2024-12-15,JEDDAH,store,bronze,11,36.31,,8.7,290.09
101861,15 Oct 2024,2024-10-27,Jeddah,store,silver,11,45.97,,8.77,292.2
104107,23 Aug 2024,2024-08-28,Dammam,store,bronze,28,54.46,,26.74,891.25
100294,2024/12/30,2025-01-09,Riyadh,online,bronze,38,26.93,0.212,24.51,817.15
100151,6 Jan 2025,2025-01-18,Abha,online,silver,37,70.2,0.133,67.31,2243.77
101821,08/14/2024,2024-08-24,Tabuk,online,bronze,30,62.35,0.243,43.95,1465.08
103559,15 Jun 2024,2024-06-26,DAMMAM,store,silver,15,38.65,,12.96,432.07
100143,08/15/2024,2024-08-16,tabuk,store,silver,18,144.13,0.242,57.83,1927.77
103195,10 Mar 2024,2024-03-22,DAMMAM,phone,silver,18,91.52,,34.52,1150.76
104820,9 Nov 2024,2024-11-16,Jeddah,online,bronze,28,23.61,0.043,19.43,647.54
103798,30 Jan 2025,2025-02-10,Dammam,phone,gold,17,24.04,,10.28,342.72
100342,2024-04-14,2024-04-18,Tabuk,store,silver,26,66.48,0.228,41.48,1382.5
101727,2025-04-30,2025-05-02, Jeddah,phone,bronze,17,50.9,,21.19,706.4
104841,2025-06-04,2025-06-17,abha,store,silver,37,39.46,,38.18,1272.75
103293,2 Apr 2024,2024-04-07,Jeddah,online,bronze,27,13.05,0.002,10.68,356.15
101575,12/24/2024,2024-12-25,Riyadh,online,silver,40,67.25,,67.78,2259.34
102126,2025-06-20,2025-06-27,Jeddah,online,gold,6,141.61,0.219,20.9,696.68
104600,03/22/2025,2025-04-02,JEDDAH,online,silver,40,40.16,0.109,42.54,1417.96
100958,27 Nov 2024,2024-11-29,Jeddah,store,bronze,27,79.24,0.224,49.98,1666.04
103478,2024-06-16,2024-06-20,Tabuk,store,bronze,8,32.2,0.023,7.78,259.44
103657,2024-03-27,2024-04-02,Riyadh,phone,bronze,18,63.48,,31.75,1058.17
100876,2024-10-08,2024-10-20,Tabuk,online,bronze,9,27.42,0.085,6.94,231.22
103274,2025/02/22,2025-03-02,DAMMAM,online,gold,11,28.87,,6.53,217.6
103288,06/14/2024,2024-06-21, Jeddah,store,gold,4,45.24,,3.14,104.75
101059,2024/12/18,2025-01-01,Jeddah,online,silver,38,100.16,0.238,84.85,2828.22
102528,03/09/2025,2025-03-11,Tabuk,store,bronze,19,17.2,,7.9,263.31
103655,24 Sep 2024,2024-10-08,riyadh,online,gold,20,99.0,0.2,47.65,1588.33
104298,2024-01-02,2024-01-12,Jeddah,online,gold,9,28.38,0.191,6.23,207.52
103151,9 Feb 2024,2024-02-20,Riyadh,online,gold,7,59.77,0.173,10.49,349.78
100486,30 Apr 2024,2024-05-09, Jeddah,store,silver,23,36.41,0.177,21.3,709.96
103045,2025-02-22,2025-03-06,dammam ,store,silver,33,50.04,0.165,41.76,1391.89
104601,05/08/2025,2025-05-12,DAMMAM,online,silver,6,15.67,0.182,2.28,75.97
100564,2025-04-17,2025-05-01,dammam ,store,silver,25,28.54,0.23,16.18,539.21
103808,2025-04-21,2025-04-25,Dammam,online,bronze,31,94.36,0.252,66.62,2220.66
100618,2025-06-29,2025-07-02,Jeddah,online,bronze,15,68.73,0.158,26.65,888.29
100796,2024-10-26,2024-11-07, Jeddah,phone,bronze,38,114.41,,118.59,3953.05
100722,2025/05/17,2025-05-18,Jeddah,online,bronze,5,33.73,,3.51,117.01
100380,2025-04-26,2025-04-30,Dammam,online,bronze,34,19.25,0.043,18.82,627.47
102981,01/31/2024,2024-02-05,Dammam,phone,bronze,25,14.95,,10.66,355.46
103723,2024/03/21,2024-03-23,Abha,online,bronze,28,84.88,,69.97,2332.49
103537,2025-05-12,2025-05-26,Riyadh ,online,bronze,11,119.56,0.078,36.28,1209.49
101894,29 Apr 2024,2024-05-05,Riyadh ,store,gold,29,78.68,0.352,43.3,1443.21
103910,05/04/2025,2025-05-07,abha,store,silver,25,50.9,0.109,34.05,1135.08
103595,2024/02/23,2024-02-29,Riyadh,store,silver,36,45.75,0.229,37.71,1257.14
101192,2024/04/12,2024-04-17,Jeddah,phone,bronze,16,46.46,,16.57,552.44
100547,2024/08/11,2024-08-21, Jeddah,online,bronze,40,38.94,,29.81,993.66
102230,2025-05-21,2025-05-30,Dammam,store,silver,12,29.16,,6.41,213.77
100689,2024-10-03,2024-10-08,Dammam,online,silver,23,17.19,0.253,9.02,300.54
101191,2025/01/11,2025-01-24, Jeddah,online,silver,2,27.35,0.231,1.3,43.34
100873,22 Mar 2024,2024-04-02,TABUK ,phone,gold,21,13.78,,6.67,222.31
104345,2025-03-05,2025-03-18,Dammam,phone,silver,8,37.41,,6.48,216.11
100632,2025/02/26,2025-03-09,Abha,phone,silver,31,21.19,,16.8,560.0
102313,2024/05/06,2024-05-19,Jeddah,online,gold,18,23.41,0.202,10.14,337.92
103923,2024-03-01,2024-03-12,Jeddah,online,bronze,19,27.02,0.065,14.63,487.75
100149,2024/10/12,2024-10-14,Jeddah,online,bronze,37,29.61,0.122,28.81,960.33
102599,7 May 2024,2024-05-13,Tabuk,phone,bronze,39,38.26,,41.09,1369.66
101295,2024/10/18,2024-10-25,Jeddah,online,bronze,20,31.67,,13.4,446.6
100810,2024/07/23,2024-08-03,tabuk,phone,bronze,2,19.3,,1.1,36.56
101298,2024-01-03,2024-01-10,Riyadh,online,silver,23,29.96,,12.29,409.68
102020,9 Sep 2024,2024-09-10, Jeddah,phone,bronze,40,32.94,,32.98,1099.36
103697,05/12/2024,2024-05-21,Riyadh,online,bronze,12,15.39,0.215,4.39,146.31
100021,2024-11-22,2024-11-26,Dammam,online,silver,18,75.0,0.185,33.15,1105.11
103752,2025/04/20,2025-04-29,Jeddah,online,bronze,8,140.98,0.072,31.37,1045.79
103349,2024-01-04,2024-01-12,DAMMAM,store,silver,2,62.58,,2.46,82.08
104521,06/28/2025,2025-07-02,Riyadh,online,silver,23,37.53,0.107,23.28,776.14
103877,2024/02/28,2024-03-07,Riyadh,online,silver,8,26.04,0.227,4.97,165.58
100212,2024-02-20,2024-03-02,JEDDAH,online,silver,3,44.45,0.074,3.65,121.62
102579,02/04/2025,2025-02-16,Riyadh,store,bronze,31,3.09,0.03,2.92,97.26
101510,2024/02/14,2024-02-19,Dammam,online,bronze,32,38.72,0.029,37.19,1239.74
101276,31 Oct 2024,2024-11-14,Riyadh,phone,bronze,31,16.93,,13.96,465.31
104066,2024-02-26,2024-03-11,Abha,store,bronze,39,121.22,0.161,121.62,4054.14
100070,2025/03/18,2025-03-23,Jeddah,online,silver,9,21.28,0.174,4.77,158.95
102359,1 Mar 2024,2024-03-02,Tabuk,online,bronze,25,15.24,0.077,10.65,354.98
102679,2025-02-03,2025-02-08,DAMMAM,online,bronze,25,54.63,0.168,34.32,1144.13
103371,2025-02-24,2025-03-07,Tabuk,store,silver,24,9.96,0.215,5.68,189.28
100695,2024/04/28,2024-04-29,Tabuk,online,bronze,13,42.87,0.054,15.45,515.11
103229,03/22/2024,2024-03-28,Dammam,store,silver,35,31.67,0.203,27.27,909.04
102703,01/27/2025,2025-02-08,Jeddah,online,bronze,13,64.84,0.108,22.65,754.96
103979,03/09/2024,2024-03-14,Jeddah,phone,silver,23,35.69,,19.58,652.67
102269,9 Mar 2024,2024-03-12,dammam ,online,bronze,34,32.46,0.074,30.5,1016.77
103155,2024/05/25,2024-05-28,Riyadh,online,silver,11,41.49,0.167,11.44,381.46
100893,20 Mar 2024,2024-03-31,Riyadh,store,bronze,30,57.96,0.164,43.16,1438.51
101366,2024/10/15,2024-10-28,Jeddah,online,gold,37,27.09,,21.96,732.12
100414,2025-01-29,2025-02-08,Tabuk,online,silver,27,13.98,0.098,10.01,333.75
102218,04/25/2024,2024-04-29,Tabuk,online,silver,30,23.36,0.162,17.49,582.86
102707,2024/07/20,2024-08-03,Tabuk,online,silver,28,17.16,0.25,10.75,358.38
103306,2024-03-24,2024-03-30,Riyadh ,online,silver,7,46.91,0.303,6.86,228.68
104549,04/12/2024,2024-04-26,Dammam,online,silver,10,24.41,0.22,5.7,190.15
103449,06/05/2025,2025-06-09,riyadh,online,bronze,34,36.42,0.183,29.67,988.98
101895,2024-07-03,2024-07-12,Riyadh,online,bronze,11,34.39,0.14,10.03,334.23
102357,2024/03/28,2024-03-30,Jeddah,online,gold,31,31.43,0.165,23.88,796.02
100104,2024/04/14,2024-04-17,Tabuk,phone,silver,31,88.66,,75.31,2510.4
100622,01/27/2024,2024-02-05,Jeddah,store,gold,26,60.83,0.204,38.15,1271.79
103753,2024/08/08,2024-08-12,Jeddah,store,bronze,34,13.07,,9.5,316.81
102934,2024/05/06,2024-05-13,Tabuk,online,silver,30,37.83,0.147,28.89,963.01
100884,2025-03-24,2025-03-26, Jeddah,phone,bronze,8,22.19,,4.62,154.08
103529,2024/02/28,2024-03-01,abha,store,silver,22,12.42,0.114,7.24,241.46
101208,03/20/2024,2024-03-29,Jeddah,phone,bronze,28,69.18,,49.28,1642.56
101620,2024/03/05,2024-03-18,Riyadh,online,silver,33,77.08,0.286,55.77,1858.86
104053,2024-06-30,2024-07-12,Jeddah,store,silver,4,109.1,0.132,11.29,376.3
100213,2024/10/31,2024-11-06,Riyadh,phone,silver,4,25.92,,2.81,93.56
101195,2024/04/26,2024-04-27,abha,phone,bronze,18,83.85,,44.65,1488.38
103352,2025/04/26,2025-04-27,Riyadh,online,bronze,19,41.49,0.101,21.76,725.39
103270,2024/07/19,2024-07-29,Riyadh,online,gold,22,98.75,0.186,53.75,1791.54
101744,28 Dec 2024,2025-01-03,Tabuk,store,bronze,33,9.44,0.068,8.92,297.26
103067,14 Mar 2025,2025-03-25, Jeddah,phone,silver,14,85.27,,28.08,936.04
101152,8 Jun 2025,2025-06-14,Abha,store,gold,3,195.22,0.277,12.69,423.06
102253,01/28/2025,2025-02-10,Jeddah,phone,bronze,12,22.2,,7.08,236.09
103357,2024-06-27,2024-07-01, Jeddah,online,silver,15,22.44,0.177,8.24,274.5
104718,21 Apr 2024,2024-05-05,Jeddah,store,bronze,30,59.28,0.096,48.5,1616.7
101784,2024-09-16,2024-09-21,riyadh,store,bronze,5,72.58,0.192,8.9,296.74
103833,29 May 2025,2025-06-10,JEDDAH,store,silver,7,37.27,0.22,6.14,204.53
101928,05/04/2024,2024-05-07,DAMMAM,online,silver,16,10.1,0.124,4.25,141.57
103004,2025-04-23,2025-04-27,dammam ,store,gold,40,36.47,0.181,35.74,1191.21
102884,2024-06-26,2024-07-08,Riyadh,online,bronze,12,44.36,0.035,15.83,527.64
104295,05/15/2024,2024-05-27,abha,online,silver,20,22.07,0.148,11.23,374.19
102994,03/15/2025,2025-03-19,Jeddah,online,gold,18,35.99,0.234,14.79,493.04
100675,19 Jun 2024,2024-06-21,Jeddah,online,bronze,29,6.45,0.148,4.76,158.72
102929,2025-01-19,2025-01-25, Jeddah,online,bronze,19,8.16,0.128,4.02,134.1
100981,17 Aug 2024,2024-08-21,Tabuk,phone,gold,18,26.24,,10.74,357.87
100456,08/27/2024,2024-09-01,riyadh,store,gold,15,33.77,0.14,12.87,429.0
102739,2025-06-20,2025-06-21,dammam ,online,silver,11,12.77,0.193,3.41,113.67
101114,2024-02-07,2024-02-11,tabuk,online,silver,10,26.26,0.185,6.13,204.3
